name,sku,buy_url,image_url,description_long,price,in_stock,manufacturer,
Beau Pedestal Bowl,SDH2435-228,https://www.jaystrongwater.com/view-all-home-decor/beau-pedestal-bowl-sdh2435-228,https://www.jaystrongwater.com/img/product/SDH2435-228_1-Z.jpg?fv=52D088192AE4948505B9AF2A70A63CB8-52269,A new technique allows thin flecks of gold leaf to speckle the surface of the sapphire-blue-shaded enamel on the sculptural base of the gorgeous Beau Pedestal Bowl.,3500,In Stock,Jay Strongwater,
Santa on Wooden Base,SDH1865-250,https://www.jaystrongwater.com/view-all-home-decor/santa-on-wooden-base-sdh1865-250,https://www.jaystrongwater.com/img/product/SDH1865-250_1-Z.jpg?fv=5FF350CCF11DFDDCF9E130172E80A491-103406,He’s made his list and now he’s checking it twice. No detail has been overlooked on our Santa on Wooden Base - from the top of his hat down to his buckled boots. Pewter with a 14K matte gold finish - hand-enameled and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island on a gilded mahogany wood base.,2660,In Stock,Jay Strongwater,
Celeste Flora & Fauna 3-Panel Room Screen,SHW3255-450,https://www.jaystrongwater.com/view-all-home-decor/celeste-flora-fauna-3-panel-room-screen-shw3255-450,https://www.jaystrongwater.com/img/product/SHW3255-450_1-Z.jpg?fv=BCA2ABF7D2D19873B0E0A70670503017-150595,The Celeste Flora & Fauna 3-Panel Screen began at a specialized foundry in Asia where iron rods are hammered - curled - and soldered to form the three panels with their elaborate scrolled interiors. In Rhode Island seventy individual orchid - peony - tulip - and butterflies are casted in pewter and finished in 14K Gold. The Jay Strongwater artisans in Rhode Island paint the garden palette of enamels on each piece - accented with an amazing twenty-five thousand Swarovski crystals. Our finest artisans bring all the elements together to make each room screen.,56000,In Stock,Jay Strongwater,
Gilded Wildflower Clip Earrings,SJ9306-292,https://www.jaystrongwater.com/earrings/gilded-wildflower-clip-earrings-sj9306-292,https://www.jaystrongwater.com/img/product/SJ9306-292_1-Z.jpg?fv=BA6F1AAD297D8C7C4AD2A7C617F75CED-70488,Delicately carved details in polished - hand-plated 14K gold turn these Gilded Wildflower Clip Earrings into your own personal talismans to treasure and wear each day. Simply beautiful - and sparkling with hand-set Swarovski® crystals.,120,In Stock,Jay Strongwater,
Annalise Butterfly & Floral Mirror Tray,SDH8881-281,https://www.jaystrongwater.com/view-all-home-decor/annalise-butterfly-floral-mirror-tray-sdh8881-281,https://www.jaystrongwater.com/img/product/SDH8881-281_1-Z.jpg?fv=68A06FB50F3DA91E1A2B185E9E170C4C-47175,The Annalise butterfly and floral mirror tray is the perfect setting for your perfume bottles - vanity jars and assorted trinkets. A romantic garland of flowers wraps around the large beveled glass mirror - gently lifted off the table on hidden feet – highlighted with speckled jeweled butterflies. Carved in multiple parts of pewter - hand-polished and finished in 18K Gold. Hand-painted washes of blush and opal pink enamels accentuate the fine textures on each leaf - flower and butterfly. With over seven hundred hand-set Swarovski crystals twinkling in shades of silk - antique rose and opal. The talent of our finest artisans at the Jay Strongwater Rhode Island workshop truly shines.,3800,In Stock,Jay Strongwater,
Clara Floral Branch Box,SDH7389-289,https://www.jaystrongwater.com/view-all-fall/clara-floral-branch-box-sdh7389-289,https://www.jaystrongwater.com/img/product/SDH7389-289_alt1-Z.jpg?fv=679AF0AE47BA69DBFF2D72A42B80F361-44690, A lavish bouquet of flowers and leaves are draped over the long porcelain Clara box alighted with a jeweled butterfly. Casted in pewter - finished in 18K gold and beautifully painted in shades of magenta - plum and lilac enamels by our finest artisans in Rhode Island. This box sparkles with hand-set Swarovski crystals. Cream glazed porcelain with a high-fired gold edging crafted in Portugal.,1200,In Stock,Jay Strongwater,
St. Nicholas Santa with Tree Music Box,SDH1854-250,https://www.jaystrongwater.com/view-all-home-decor/st-nicholas-santa-with-tree-music-box-sdh1854-250,https://www.jaystrongwater.com/img/product/SDH1854-250_1-Z.jpg?fv=ADC718D5FF39B20C80F1920A6B0E6DD9-124185,Our artistry shines with an old-fashioned jeweled Santa next to a festive Christmas tree - featuring miniature replicas of some of our classic holiday ornaments. The musical box inside plays “Holly Jolly Christmas.” Our finest artisans in Rhode Island craft each limited-edition St. Nicholas Santa with Tree Music Box. Hand-painted and hand-set with Swarovski® crystals. Music movement from Reuge in Switzerland.,2520,In Stock,Jay Strongwater,
Gilded Floral Leaf Round Pendant,SJ9312-292,https://www.jaystrongwater.com/necklaces/gilded-floral-leaf-round-pendant-sj9312-292,https://www.jaystrongwater.com/img/product/SJ9312-292_1-Z.jpg?fv=59066558560BC6187DD852A43F10919A-33388,This Gilded Floral Leaf Round Pendant is perfect for every day—but the exquisite carved details make it feel special. Each piece is carved in both high and low relief - so the elevated areas can be hand-polished to a brilliant shine. Cast in pewter - hand-plated in 18K gold - and hand-set with Swarovski® crystals.,200,In Stock,Jay Strongwater,
Scarab Drop Post Earrings,SJ9273-222,https://www.jaystrongwater.com/earrings/scarab-drop-post-earrings-sj9273-222,https://www.jaystrongwater.com/img/product/SJ9273-222_1-Z.jpg?fv=86134A51E09555FEEF6AC9E77C25C5F9-77480,Add endless elegance to an outfit with our Siam Scarab Drop Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,140,In Stock,Jay Strongwater,
Sophie Hydrangea Glass Bowl,SDH2307-284,https://www.jaystrongwater.com/view-all-home-decor/sophie-hydrangea-glass-bowl-sdh2307-284,https://www.jaystrongwater.com/img/product/SDH2307-284_1-Z.jpg?fv=04B6FCA37F18AF996D5F5DBC0022DF44-90268,Antique Chinese blue-and-white porcelain inspired the hand-painted hydrangea blossoms that delicately crown this large mottled blue - blown glass bowl. The beautiful bouquet rests upon a base of woven leaves. Each Sophie Hydrangea Glass Bowl is individually crafted with glass from Portugal and cast pewter - finished in gold - and enameled and set with crystals in our New York workshop.,3000,In Stock,Jay Strongwater,
Sophie Hydrangea Glass Bowl,SDH2307-229,https://www.jaystrongwater.com/view-all-home-decor/sophie-hydrangea-glass-bowl-sdh2307-229,https://www.jaystrongwater.com/img/product/SDH2307-229_1-Z.jpg?fv=E803C82E5089C39B9AA1784A0684BC04-75499,Our artistry shines with this gorgeous garland of jeweled hydrangeas wrapping around the leaf green glass bowl with a ring of leaves at the base. The Sophie Hydrangea Bowl has been hand-painted in a soft palette of pale pink and lavender enamels and hand-set with shades of Rose - Amethyst and Peridot Swarovski crystals. The glass bowl itself was mouth-blown in speckled glass in Portugal. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each bowl. A beautiful statement on its own or equally elegant when filled with fruits. ,3000,In Stock,Jay Strongwater,
Essie Magnolia Wall Art,SHW3321-256,https://www.jaystrongwater.com/view-all-home-decor/essie-magnolia-wall-art-shw3321-256,https://www.jaystrongwater.com/img/product/SHW3321-256_1-Z.jpg?fv=97C92D082A3AF2B7D55BE7FB40EE9E70-56768,Inspired by old botanical prints this Essie Magnolia Wall Art began by carving the original model to capture the magnolia’s delicate beauty. Finished in 14K Gold with layers of translucent enamels and sparkling with hand-set Swarovski crystals by our finest artisans in Rhode Island. The magnolia flower is individually mounted on a gold-leaf frame. Essie Magnolia Wall Art can self-stand on a table/shelf or be hung on the wall. Beautiful on its own and compelling when combined with the other flowers in our series of wall art designs.,2800,In Stock,Jay Strongwater,
Branch Creche - Gold,SDH1828-292,https://www.jaystrongwater.com/view-all-home-decor/branch-creche-gold-sdh1828-292,https://www.jaystrongwater.com/img/product/SDH1828-292_1-Z.jpg?fv=FAFAB07C1797505C75BADA3CCFFE4D9C-89088,Glorious icons exemplify the best of Jay Strongwater—flawless craftsmanship from our artisans—to be shared with generations to come. The woven Branch Crèche offers an exquisite setting to showcase the magnificent Nativity Collection.,1680,In Stock,Jay Strongwater,
Julia Orchid Wall Art,SHW3314-237,https://www.jaystrongwater.com/view-all-home-decor/julia-orchid-wall-art-shw3314-237,https://www.jaystrongwater.com/img/product/SHW3314-237_1-Z.jpg?fv=DBC5545D0B38F46B522E49D9877D6AE1-56708,Inspired by old botanical prints this Julia Orchid Wall Art began by carving the original model to capture the orchid’s delicate beauty. Finished in 14K gold with layers of translucent enamels and sparkling with hand-set Swarovski crystals by our finest artisans in Rhode Island. This elegant orchid is individually mounted on a gold-leaf frame. Julia Orchid Wall Art can self-stand on a table/shelf or be hung on the wall. Beautiful on its own and compelling when combined with the other flowers in our series of wall art designs.,2800,In Stock,Jay Strongwater,
Elva Butterfly and Leaf  Vase,SDH2517-289,https://www.jaystrongwater.com/view-all-fall/elva-butterfly-and-leaf-vase-sdh2517-289,https://www.jaystrongwater.com/img/product/SDH2517-289-Z.jpg?fv=946087D9BA468B61FCAADC1C45D342DE-85486, A lavish spray of leaves holding the rippled glass vase is alighted with jeweled fluttering butterflies. Each Elva Butterfly and Leaf vase is first sand casted in brass and then adorned with the 18K gold finished butterflies. Our artisans in Rhode Island hand-paint the leaves in shades of green and deep lavender enamel while painting the butterflies in golden ambers. Hand-set with golden Swarovski crystals. Beautiful filled with flowers or illuminated with a pillar candle.,4400,In Stock,Jay Strongwater,
Roselyn Orchid Double Candlestick - Golden,SDH2356-232,https://www.jaystrongwater.com/view-all-home-decor/roselyn-orchid-double-candlestick-golden-sdh2356-232,https://www.jaystrongwater.com/img/product/SDH2356-232_1-Z.jpg?fv=496B0AFEF796D7588EBF9A7805E24D6D-34004,A striking contour of nouveau-style scrolled brass rises from the table - holding leaf-shaped candle cups. At the base of our Roselyn Orchid Double Candlestick - lush orchids are fully bloomed in golden-toned enamels and set with vibrant faceted Swarovski crystals in shades of Champagne Topaz. Our finest artisans at the Jay Strongwater Rhode Island workshop bring all the elements together to make each candlestick. Beautiful displayed as a pair - or individually.,2800,In Stock,Jay Strongwater,
Aurelia Hydrangea Wall Art,SHW3319-209,https://www.jaystrongwater.com/view-all-home-decor/aurelia-hydrangea-wall-art-shw3319-209,https://www.jaystrongwater.com/img/product/SHW3319-209_1-Z.jpg?fv=99F1D0E4D4A202786FD75E04EF33992B-57610,Inspired by old botanical prints this Aurelia Hydrangea Wall Art began by carving the original model to capture the hydrangea’s delicate beauty. Finished in 14K Gold with layers of translucent enamels and sparkling with hand-set Swarovski crystals by our finest artisans in Rhode Island. The stunning hydrangea flower is individually mounted on a gold-leaf frame. Aurelia Hydrangea Wall Art can self-stand on a table/shelf or be hung on the wall. Beautiful on its own and compelling when combined with the other flowers in our series of wall art designs.,2800,In Stock,Jay Strongwater,
Giselle Pineapple Gilded Glass Jar- Gold,SDH2405-292,https://www.jaystrongwater.com/view-all-home-decor/giselle-pineapple-gilded-glass-jar-gold-sdh2405-292,https://www.jaystrongwater.com/img/product/SDH2405-292_1-Z.jpg?fv=492EEB8A80A70055F5C258EF8337C065-82622,In the Composition collection - we put aside our enamels and crystals and allow the natural beauty of the carved metals to shine through. The Giselle Pineapple Jar has a lush jeweled foliage top over a texture gilded glass jar. Leaves in pewter - finished in polished 18K Gold in our Rhode Island workshop. A beautiful focal point anywhere in your home.,2800,In Stock,Jay Strongwater,
Gilded Floral Lever Back Earrings,SJ9304-292,https://www.jaystrongwater.com/earrings/gilded-floral-lever-back-earrings-sj9304-292,https://www.jaystrongwater.com/img/product/SJ9304-292_1-Z.jpg?fv=4F1246B6DF2909E7A54FAA164E376651-70929,Delicately carved details in polished - hand-plated 14K gold turn these Gilded Floral Lever Back Earrings into your own personal talismans to treasure and wear each day. Simply beautiful - and sparkling with hand-set Swarovski® crystals.,100,In Stock,Jay Strongwater,
Wildflower Clip Earrings,SJ9278-284,https://www.jaystrongwater.com/earrings/wildflower-clip-earrings-sj9278-284,https://www.jaystrongwater.com/img/product/SJ9278-284_1-Z.jpg?fv=F1DFB0BA8FA7BE8F3BAEC0E4B4052038-61994,Add endless elegance to an outfit with our Delft Garden Wildflower Clip Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,145,In Stock,Jay Strongwater,
Floral Leaf Round Pendant,SJ9292-222,https://www.jaystrongwater.com/view-all-jewelry/floral-leaf-round-pendant-sj9292-222,https://www.jaystrongwater.com/img/product/SJ9292-222_1-Z.jpg?fv=2BE5C0FBA6B87A605957B23F3271BFFF-31794,Add endless elegance to an outfit with a Siam Floral Leaf Round Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,245,In Stock,Jay Strongwater,
Scarab Drop Post Earrings,SJ9273-284,https://www.jaystrongwater.com/earrings/scarab-drop-post-earrings-sj9273-284,https://www.jaystrongwater.com/img/product/SJ9273-284_1-Z.jpg?fv=0BD0C1214B45936C69EF0A73E01F7189-74175,Add endless elegance to an outfit with our Delft Garden Scarab Drop Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,140,In Stock,Jay Strongwater,
Open Scroll Drop Post Earrings,SJ9265-274,https://www.jaystrongwater.com/earrings/open-scroll-drop-post-earrings-sj9265-274,https://www.jaystrongwater.com/img/product/SJ9265-274_1-Z.jpg?fv=93773024382F014253E55DC989DE4256-98360,Our Open Scroll Drop Post Earrings are fascinating and fabulous: amber-toned faceted crystals adorn 18K-gold-finished metal pendants with transparent cut crystal gems. Made in our New York workshop.,170,In Stock,Jay Strongwater,
Rejoicing Angel Figurine,SDH1773-250,https://www.jaystrongwater.com/view-all-home-decor/rejoicing-angel-figurine-sdh1773-250,https://www.jaystrongwater.com/img/product/SDH1773-250_w-Z.jpg?fv=2C034DBD07959404C98C80BD39335675-79504,Glorious icons exemplify the best of Jay Strongwater—flawless craftsmanship from our artisans—to be shared with generations to come. The Rejoicing Angel Figurine’s flowing robes are highlighted in rose - crimson - and jade enamel.,2380,In Stock,Jay Strongwater,
Gilded Butterfly Pendant,SJ9308-292,https://www.jaystrongwater.com/view-all-jewelry/gilded-butterfly-pendant-sj9308-292,https://www.jaystrongwater.com/img/product/SJ9308-292_1-Z.jpg?fv=DFDF4A6BC71DDEFC93B475A4F2892C13-37744,This Gilded Butterfly Pendant is perfect for every day—but the exquisite carved details make it feel special. Each piece is carved in both high and low relief - so the elevated areas can be hand-polished to a brilliant shine. Cast in pewter - hand-plated in 18K gold - and hand-set with Swarovski® crystals.,170,In Stock,Jay Strongwater,
Rosalinda Violet Post Earrings,SJ9242-256,https://www.jaystrongwater.com/earrings/rosalinda-violet-post-earrings-sj9242-256,https://www.jaystrongwater.com/img/product/SJ9242-256_1-Z.jpg?fv=2805974239378013E695BCCB7EA55C90-65757,A gift for someone special or just for you. Hand-painted layers of enamel finish our luminous Rosalinda Violet Post Earrings with a porcelain patina. Carved metal is dipped in 18K gold and embellished with hand-set Swarovski® crystals.,125,In Stock,Jay Strongwater,
Cushion Scroll Clip Earrings,SJ9253-274,https://www.jaystrongwater.com/view-all-jewelry/cushion-scroll-clip-earrings-sj9253-274,https://www.jaystrongwater.com/img/product/SJ9253-274_1-Z.jpg?fv=692FBAC076E3FD12B7A2DB6E0465D0A7-93766,Our Cushion Scroll Clip Earrings are fascinating and fabulous: amber-toned faceted crystals adorn 18K-gold-finished metal pendants with transparent cut crystal gems. Made in our New York workshop.,450,In Stock,Jay Strongwater,
Chinoiserie Post Earrings,SJ9275-284,https://www.jaystrongwater.com/earrings/chinoiserie-post-earrings-sj9275-284,https://www.jaystrongwater.com/img/product/SJ9275-284_1-Z.jpg?fv=686E5AE8EFA4BF2F801241C5054FA44C-92691,Add endless elegance to an outfit with our Delft Garden Chinoiserie Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,140,In Stock,Jay Strongwater,
Wildflower Clip Earrings,SJ9278-222,https://www.jaystrongwater.com/earrings/wildflower-clip-earrings-sj9278-222,https://www.jaystrongwater.com/img/product/SJ9278-222_1-Z.jpg?fv=6E1D7A5246B0B04B65D83DA56B3BBC85-64234,Add endless elegance to an outfit with our Siam Wildflower Clip Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,145,In Stock,Jay Strongwater,
Rosalinda Violet Post Earrings,SJ9242-258,https://www.jaystrongwater.com/earrings/rosalinda-violet-post-earrings-sj9242-258,https://www.jaystrongwater.com/img/product/SJ9242-258_1-Z.jpg?fv=AEAD860222233E4BDB656835C3A13B8D-49730,With a level of detail that’s straight from the garden - these exquisite blooms are crafted out of carved metal dipped in 18K gold. Each pair of Rosalinda Violet Post Earrings is hand-painted with enamels in ombre shades of rose - then finished with Swarovski® crystals and opalescent marquis-cut center stones.,125,In Stock,Jay Strongwater,
Chinoiserie Post Earrings,SJ9275-222,https://www.jaystrongwater.com/earrings/chinoiserie-post-earrings-sj9275-222,https://www.jaystrongwater.com/img/product/SJ9275-222_1-Z.jpg?fv=89526D451AF7AA9DB60B606F119CDA63-91332,Add endless elegance to an outfit with our Siam Chinoiserie Post Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,140,In Stock,Jay Strongwater,
Gilded Chinoiserie Oval Pendant,SJ9310-292,https://www.jaystrongwater.com/view-all-jewelry/gilded-chinoiserie-oval-pendant-sj9310-292,https://www.jaystrongwater.com/img/product/SJ9310-292_1-Z.jpg?fv=37FEAC57292994E3CA4056A3E8F86CF4-28258,This Gilded Chinoiserie Oval Pendant is perfect for every day—but the exquisite carved details make it feel special. Each piece is carved in both high and low relief - so the elevated areas can be hand-polished to a brilliant shine. Cast in pewter - hand-plated in 18K gold - and hand-set with Swarovski® crystals.,265,In Stock,Jay Strongwater,
Scroll Leaf Cross Pendant,SJ9291-222,https://www.jaystrongwater.com/view-all-jewelry/scroll-leaf-cross-pendant-sj9291-222,https://www.jaystrongwater.com/img/product/SJ9291-222_1-Z.jpg?fv=2BFD912DEF71AB41995A736A8B3BBAA0-30473,Add endless elegance to an outfit with a Siam Scroll Leaf Cross Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,245,In Stock,Jay Strongwater,
Chinoiserie Oval Pendant,SJ9290-284,https://www.jaystrongwater.com/view-all-jewelry/chinoiserie-oval-pendant-sj9290-284,https://www.jaystrongwater.com/img/product/SJ9290-284_1-Z.jpg?fv=2D6721A1B3A18CD7F54634B8B3C2EE73-29791,Add endless elegance to an outfit with a Delft Garden Chinoiserie Oval Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,295,In Stock,Jay Strongwater,
Wildflower Clip Earrings,SJ9278-222,https://www.jaystrongwater.com/view-all-jewelry/wildflower-clip-earrings-sj9278-222,https://www.jaystrongwater.com/img/product/SJ9278-222_1-Z.jpg?fv=6E1D7A5246B0B04B65D83DA56B3BBC85-64234,Add endless elegance to an outfit with our Siam Wildflower Clip Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,145,In Stock,Jay Strongwater,
Ling Mystic Knot Trinket Tray,SDH1123-232,https://www.jaystrongwater.com/view-all-jewelry/ling-mystic-knot-trinket-tray-sdh1123-232,https://www.jaystrongwater.com/img/product/SDH1123-232_1-Z.jpg?fv=5293DDB8C3CDCE92AE388EB4484B193F-50790,Our Ling Mystic Knot Trinket Tray is an heirloom treasure keeper - handcrafted in our New York workshop.,195,In Stock,Jay Strongwater,
Gilded Scroll & Flower Heart Pendant,SJ9296-292,https://www.jaystrongwater.com/view-all-jewelry/gilded-scroll-flower-heart-pendant-sj9296-292,https://www.jaystrongwater.com/img/product/SJ9296-292_1-Z.jpg?fv=08BE12A440EAC039FF281FDDEEC1D44B-27715,Hand polished delicate flowers and leaves shine against an etched Florentine textured background on this dimensional heart pendant. Finished in 18K Gold and hand-set with Swarovski blush crystals – the heart swings from a gold finished steel chain. From the Jay Strongwater Rhode Island workshop.,250,In Stock,Jay Strongwater,
Rae Orchid Drop Clip Earrings,SJ9244-256,https://www.jaystrongwater.com/view-all-jewelry/rae-orchid-drop-clip-earrings-sj9244-256,https://www.jaystrongwater.com/img/product/SJ9244-256_1-Z.jpg?fv=08C196C36A21F32DD4118B8625C14028-78347,A gift for someone special or just for you. Hand-painted layers of enamel finish our luminous Rae Orchid Drop Clip Earrings with a porcelain patina. Carved metal is dipped in 18K gold and embellished with hand-set Swarovski® crystals.,175,In Stock,Jay Strongwater,
Chinoiserie Oval Pendant,SJ9290-284,https://www.jaystrongwater.com/necklaces/chinoiserie-oval-pendant-sj9290-284,https://www.jaystrongwater.com/img/product/SJ9290-284_1-Z.jpg?fv=2D6721A1B3A18CD7F54634B8B3C2EE73-29791,Add endless elegance to an outfit with a Delft Garden Chinoiserie Oval Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,295,In Stock,Jay Strongwater,
Anastasia Orchid Post Earrings,SJ9241-256,https://www.jaystrongwater.com/earrings/anastasia-orchid-post-earrings-sj9241-256,https://www.jaystrongwater.com/img/product/SJ9241-256_1-Z.jpg?fv=34093D47B25C4B4BE807871F893E08EA-71214,A gift for someone special or just for you. Hand-painted layers of enamel finish our luminous Anastasia Orchid Post Earrings with a porcelain patina. Carved metal is dipped in 18K gold and embellished with hand-set Swarovski® crystals.,125,In Stock,Jay Strongwater,
Gilded Heart Drop Earrings,SJ9318-292,https://www.jaystrongwater.com/earrings/gilded-heart-drop-earrings-sj9318-292,https://www.jaystrongwater.com/img/product/SJ9318-292_1-Z.jpg?fv=BB3DEBE6D823F4E8B9CA55F542639E94-68780,Hand polished delicate flowers and leaves shine against an etched Florentine textured background on this dimensional heart drop earrings. Finished in 18K Gold and hand-set with Swarovski blush crystals from the Jay Strongwater Rhode Island workshop.,175,In Stock,Jay Strongwater,
Scroll & Flower Heart Pearl Necklace,SJ9317-292,https://www.jaystrongwater.com/view-all-jewelry/scroll-flower-heart-pearl-necklace-sj9317-292,https://www.jaystrongwater.com/img/product/SJ9317-292_1-Z.jpg?fv=6B001DCB7F6EAF0FEB92BD0B5265DB68-26695,Hand polished delicate flowers and leaves shine against an etched Florentine textured background on this dimensional heart pendant. Finished in 18K Gold and hand-set with Swarovski blush crystals – the heart swings from a glass pearl necklace. From the Jay Strongwater Rhode Island workshop.,395,In Stock,Jay Strongwater,
Gilded Chinoiserie Post Earrings,SJ9303-292,https://www.jaystrongwater.com/earrings/gilded-chinoiserie-post-earrings-sj9303-292,https://www.jaystrongwater.com/img/product/SJ9303-292_1-Z.jpg?fv=3649DD708CD73D3B2ADF999C3C7783B6-83878,Delicately carved details in polished - hand-plated 14K gold turn these Gilded Chinoiserie Post Earrings into your own personal talismans to treasure and wear each day. Simply beautiful - and sparkling with hand-set Swarovski® crystals.,115,In Stock,Jay Strongwater,
Wildflower Clip Earrings,SJ9278-284,https://www.jaystrongwater.com/view-all-jewelry/wildflower-clip-earrings-sj9278-284,https://www.jaystrongwater.com/img/product/SJ9278-284_1-Z.jpg?fv=F1DFB0BA8FA7BE8F3BAEC0E4B4052038-61994,Add endless elegance to an outfit with our Delft Garden Wildflower Clip Earrings. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,145,In Stock,Jay Strongwater,
Floral Leaf Round Pendant,SJ9292-284,https://www.jaystrongwater.com/view-all-jewelry/floral-leaf-round-pendant-sj9292-284,https://www.jaystrongwater.com/img/product/SJ9292-284_1-Z.jpg?fv=87300552C99FC625827814D8DE8BD91A-32937,Add endless elegance to an outfit with a Delft Garden Floral Leaf Round Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,245,In Stock,Jay Strongwater,
Chinoiserie Oval Pendant,SJ9290-222,https://www.jaystrongwater.com/view-all-jewelry/chinoiserie-oval-pendant-sj9290-222,https://www.jaystrongwater.com/img/product/SJ9290-222_1-Z.jpg?fv=524C1A641ACB6501B65823A330FA3813-28584,Add endless elegance to an outfit with a Siam Chinoiserie Oval Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent deep ruby - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,295,In Stock,Jay Strongwater,
Carmella Leaf and Vine Candle Holder,SDH2459-256,https://www.jaystrongwater.com/view-all-fall/carmella-leaf-and-vine-candle-holder-sdh2459-256,https://www.jaystrongwater.com/img/product/SDH2459-256_alt2-Z.jpg?fv=3DBE33E4D9F6C84BB51981B2C30B38FC-54541, The Carmella candle holder shines holding a votive candle or even a small bouquet and makes the perfect gift! Gently fluted cream speckled glass vessel lifted on a bright garland of jeweled metal flowers. Hand-painted in scarlet - daffodil and lilac enamel with hand-set sparkling crystals.,225,In Stock,Jay Strongwater,
Floral Cross Pendant,SJ9289-284,https://www.jaystrongwater.com/view-all-jewelry/floral-cross-pendant-sj9289-284,https://www.jaystrongwater.com/img/product/SJ9289-284_1-Z.jpg?fv=247685916CE86E8DD3DB32BB5183959D-37749,Add endless elegance to an outfit with a Delft Garden Floral Cross Pendant. Flora and fauna in an 18K gold finish - hand-enameled in translucent - dazzling indigo - and hand-set with Swarovski® crystals. Handcrafted in New York and Rhode Island.,200,In Stock,Jay Strongwater,
Gilded Floral Cross Pendant,SJ9309-292,https://www.jaystrongwater.com/view-all-jewelry/gilded-floral-cross-pendant-sj9309-292,https://www.jaystrongwater.com/img/product/SJ9309-292_1-Z.jpg?fv=4EAF97BED024ED7FD0A77D92A3B2DF8E-37729,This Gilded Floral Cross Pendant is perfect for every day—but the exquisite carved details make it feel special. Each piece is carved in both high and low relief - so the elevated areas can be hand-polished to a brilliant shine. Cast in pewter - hand-plated in 18K gold - and hand-set with Swarovski® crystals.,170,In Stock,Jay Strongwater,
Audra Orchid Mini Vase,SDH6594-281,https://www.jaystrongwater.com/view-all-fall/audra-orchid-mini-vase-sdh6594-281,https://www.jaystrongwater.com/img/product/SDH6594-281_alt2-Z.jpg?fv=647527D4D8D5F5FA6251CFCA0CA9B29C-52128, The romance of one perfect jeweled orchid nestled in the neck of the Audra Vase makes for the perfect gift! Cream speckled glass vase highlighted with a 14K gold orchid painted in pale blush enamels and hand-set with sparkling crystals.,195,In Stock,Jay Strongwater,
Gilded Heart Drop Earrings,SJ9318-292,https://www.jaystrongwater.com/view-all-jewelry/gilded-heart-drop-earrings-sj9318-292,https://www.jaystrongwater.com/img/product/SJ9318-292_1-Z.jpg?fv=BB3DEBE6D823F4E8B9CA55F542639E94-68780,Hand polished delicate flowers and leaves shine against an etched Florentine textured background on this dimensional heart drop earrings. Finished in 18K Gold and hand-set with Swarovski blush crystals from the Jay Strongwater Rhode Island workshop.,175,In Stock,Jay Strongwater,
Three-Strand Beaded Necklace,SJ9268-236,https://www.jaystrongwater.com/view-all-jewelry/three-strand-beaded-necklace-sj9268-236,https://www.jaystrongwater.com/img/product/SJ9268-236_1-Z.jpg?fv=58A536A98397B3B6AFEB33D97AE54E59-50814,Fascinating and fabulous: Polished amethyst nuggets - mixed with amber-toned freshwater pearls and faceted crystals - adorn our Three-Strand Beaded Necklace. Made in our New York workshop.,495,In Stock,Jay Strongwater,
