id,title,category,description,link,image_link,availability,price,brand,identifier_exists 
1018676,Balance of Blessings,Fine European Glass,This little Santa bear is an expert at balancing gifts! He must be on an errand for Old Saint Nick. Perhaps he's on his way to you!,https://www.christopherradko.com/ProductInfo/1018676.aspx,https://www.christopherradko.com/images/products/1018676_M.jpg,In Stock,56.00,Christopher Radko,no
1019858,Candy For All!,Fine European Glass,Gingerbread Santa is ready for the holidays - popping out of a frosted gingerbread cookie! A unique wreath fit for a beautiful tree!,https://www.christopherradko.com/ProductInfo/1019858.aspx,https://www.christopherradko.com/images/products/1019858_M.jpg,In Stock,63.00,Christopher Radko,no
4027608,Christmas Confetti 3.25" 6c Decorated Rounds With Reflectors,Shiny Brite,Every detail on these exquisite ornaments will have you in awe. With the astonishing array of colors and textures - this set is truly a work of art.,https://www.christopherradko.com/ProductInfo/4027608.aspx,https://www.christopherradko.com/images/products/4027608_M.jpg,In Stock,27.95,Christopher Radko,no
4027386,Christmas Confetti 6-Pc 3'' Birds,Shiny Brite,These fancy little birds are perfect for the tree branches and anywhere else that a precious embellishment is needed. Your guests will be charmed by their exotic beauty!,https://www.christopherradko.com/ProductInfo/4027386.aspx,https://www.christopherradko.com/images/products/4027386_M.jpg,In Stock,29.95,Christopher Radko,no
1019791,Going Polar,Fine European Glass,With a twinkle in his eye and a silly grin - what could this playful polar bear be up to? Dressed in his warmest garb - he is ready for winter shenanigans!,https://www.christopherradko.com/ProductInfo/1019791.aspx,https://www.christopherradko.com/images/products/1019791_M.jpg,In Stock,56.00,Christopher Radko,no
1019990,Divinity Tree,Fine European Glass,Beautiful songs of Christmas can be heard from this angelic tree! At the base - Mary comforts baby Jesus while heavenly angels watch from above - nestled in the branches of this unique tree!,https://www.christopherradko.com/ProductInfo/1019990.aspx,https://www.christopherradko.com/images/products/1019990_M.jpg,In Stock,76.00,Christopher Radko,no
4027753,Christmas Confetti 4 Count 4" Rounds With Triple Reflector,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.It might be fair to say these ornaments show a kaleidoscope of Christmas cheer! Such a sight to see on our vintage inspired design.,https://www.christopherradko.com/ProductInfo/4027753.aspx,https://www.christopherradko.com/images/products/4027753_M.jpg,In Stock,28.95,Christopher Radko,no
1018952,Tree Trim Treasure,Fine European Glass,This pearlescent wonder of a tree has been luxuriously adorned with red - white and gold ornaments and then wrapped up with a golden bow at the base for good measure!,https://www.christopherradko.com/ProductInfo/1018952.aspx,https://www.christopherradko.com/images/products/1018952_M.jpg,In Stock,63.00,Christopher Radko,no
1018944,Midnight Run,Fine European Glass,Speeding through the starry heavens - this gift-filled sleigh is on its way to cozy homes awaiting the excitement of Christmas morning!,https://www.christopherradko.com/ProductInfo/1018944.aspx,https://www.christopherradko.com/images/products/1018944_M.jpg,In Stock,60.00,Christopher Radko,no
1018823,Tree Limb Luxury,Fine European Glass,This is certainly the most fabulous Christmas treehouse you'll ever see! It sits high among the branches of a bushy tree and even boasts a set of stained glass windows.,https://www.christopherradko.com/ProductInfo/1018823.aspx,https://www.christopherradko.com/images/products/1018823_M.jpg,In Stock,63.00,Christopher Radko,no
1018479,Sounds of Joy,Fine European Glass,This is the tree of a music lover. Get ready to rock around the Christmas tree with a boisterous band featuring violins - trumpets - saxophones and more!,https://www.christopherradko.com/ProductInfo/1018479.aspx,https://www.christopherradko.com/images/products/1018479_M.jpg,In Stock,66.00,Christopher Radko,no
1019094,Frog Princess,Fine European Glass,The fairytale ending wasn’t quite what everyone expected. Instead of transforming her beloved frog prince into a handsome human - this beautiful lady turned into a frog herself! But life can't be too bad when you're the fanciest frog in the pond.,https://www.christopherradko.com/ProductInfo/1019094.aspx,https://www.christopherradko.com/images/products/1019094_M.jpg,In Stock,60.00,Christopher Radko,no
4027758,Christmas Confetti 7' Tinsel Garland,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Nothing says Christmas quite like a festive holiday garland. With a jewel-like quality - this embellishment is sure to be a showstopper. This beautiful garland comes in one continuous strand.,https://www.christopherradko.com/ProductInfo/4027758.aspx,https://www.christopherradko.com/images/products/4027758_M.jpg,In Stock,27.95,Christopher Radko,no
1019778,Cardinal Castle,Fine European Glass,This item is available for pre-order and will be shipping in the spring.A colorful combination of many bird houses is stacked one on top of the other creating a bird paradise! Which house would you choose?,https://www.christopherradko.com/ProductInfo/1019778.aspx,https://www.christopherradko.com/images/products/1019778_M.jpg,In Stock,63.00,Christopher Radko,no
1019133,Gifts All Around,Fine European Glass,Just one look at this wreath and you'll know that there will be gift-giving all around this Christmas! Presents embellished with bows and bells delight the eye and heighten the excitement of the season.,https://www.christopherradko.com/ProductInfo/1019133.aspx,https://www.christopherradko.com/images/products/1019133_M.jpg,In Stock,63.00,Christopher Radko,no
1018471,Cool Chaplet,Fine European Glass,This young snowman knows how to prepare for the holiday season with a candy cane in hand and a decorated hat for his head!,https://www.christopherradko.com/ProductInfo/1018471.aspx,https://www.christopherradko.com/images/products/1018471_M.jpg,In Stock,56.00,Christopher Radko,no
1019878,Snowdrift Sleigh Ride,Fine European Glass,A winter wonderland tree decorated to the brim is being cleverly transported to the Snowman family home! Don't sled too fast!,https://www.christopherradko.com/ProductInfo/1019878.aspx,https://www.christopherradko.com/images/products/1019878_M.jpg,In Stock,63.00,Christopher Radko,no
1019681,Santa Christmas Tree,Fine European Glass,This tree is decorated to the brim in Santa style. Santas in all shapes and sizes grace the branches of this unique gold and red tree!,https://www.christopherradko.com/ProductInfo/1019681.aspx,https://www.christopherradko.com/images/products/1019681_M.jpg,In Stock,66.00,Christopher Radko,no
1019748,An Altared State Gem,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Standing at the altar - these lovebirds say - "I Do"! Sealing their commitment to life-long love with a kiss!,https://www.christopherradko.com/ProductInfo/1019748.aspx,https://www.christopherradko.com/images/products/1019748_M.jpg,In Stock,30.00,Christopher Radko,no
4027746,Christmas Confetti 12 Count 1.75" Decorated Shapes,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Grand ornaments with a vintage twist. Fall in love with these little masterpieces as they glisten and shine on your Christmas tree!,https://www.christopherradko.com/ProductInfo/4027746.aspx,https://www.christopherradko.com/images/products/4027746_M.jpg,In Stock,18.95,Christopher Radko,no
4026955,Vintage Celebration 4-Pc 5'' Bird Clips,Shiny Brite,Our beloved bird clips look absolutely stunning in the translucent hues of Vintage Celebration. Let these beauties sing to you from the branches of your Christmas tree!,https://www.christopherradko.com/ProductInfo/4026955.aspx,https://www.christopherradko.com/images/products/4026955_M.jpg,In Stock,26.95,Christopher Radko,no
4027761,Christmas Confetti 6 Count 6" Glass Icicles,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Only on a Shiny Brite Christmas tree will you find candy colored icicles.,https://www.christopherradko.com/ProductInfo/4027761.aspx,https://www.christopherradko.com/images/products/4027761_M.jpg,In Stock,19.95,Christopher Radko,no
1018802,Evergreen Ring,Fine European Glass,What a heartwarming scene! These lovely black - white - blue and gold birds have built their winter home inside a festive Christmas wreath for the holidays.,https://www.christopherradko.com/ProductInfo/1018802.aspx,https://www.christopherradko.com/images/products/1018802_M.jpg,In Stock,60.00,Christopher Radko,no
4027711,Holiday Splendor 12 Count 1.75" Reflector Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Shimmer and Shine! Sure to catch Santa's eye as he heads downs the chimney.,https://www.christopherradko.com/ProductInfo/4027711.aspx,https://www.christopherradko.com/images/products/4027711_M.jpg,In Stock,19.95,Christopher Radko,no
4027736,Holiday Splendor 4 Count 3.25"  Mixed Figures,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Missing a Santa on your tree? Look no further! We’ve got you covered with this set of Santa ornaments in a variety of different styles.,https://www.christopherradko.com/ProductInfo/4027736.aspx,https://www.christopherradko.com/images/products/4027736_M.jpg,In Stock,29.95,Christopher Radko,no
1019808,Holiday Glow,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Delightful decorations all around this golden lantern! Inside - what a surprise - there is a fully decorated Christmas tree in golden and red hues! To top it all off a sprig of holly at the base ties it all together!,https://www.christopherradko.com/ProductInfo/1019808.aspx,https://www.christopherradko.com/images/products/1019808_M.jpg,In Stock,80.00,Christopher Radko,no
4027569,Holiday Splendor 3.25" 6c Decorated Rounds With Reflectors,Shiny Brite,If you’re looking for that oh-so-special set of ornaments - these works of art are in a class all their own.,https://www.christopherradko.com/ProductInfo/4027569.aspx,https://www.christopherradko.com/images/products/4027569_M.jpg,In Stock,27.95,Christopher Radko,no
4027611,Christmas Confetti 4" 4c Rounds With Triple Reflectors,Shiny Brite,A brilliant blend of festive colors and exceptional design set these baubles apart from your average Christmas ornament.,https://www.christopherradko.com/ProductInfo/4027611.aspx,https://www.christopherradko.com/images/products/4027611_M.jpg,In Stock,27.95,Christopher Radko,no
1019192,Farm Fiesta Little Gem,Fine European Glass,Defused lighting frames the farm house fun that must surely be making all spirits bright. It's a dazzling yet quaint rural sight.,https://www.christopherradko.com/ProductInfo/1019192.aspx,https://www.christopherradko.com/images/products/1019192_M.jpg,In Stock,30.00,Christopher Radko,no
1019677,Dreaming of Pegasus,Fine European Glass,This item is available for pre-order and will be shipping in the Spring.The grand - mythological - winged steed - Pegasus gallops across the starry night sky - dancing between constellations and into your home!,https://www.christopherradko.com/ProductInfo/1019677.aspx,https://www.christopherradko.com/images/products/1019677_M.jpg,In Stock,60.00,Christopher Radko,no
1018955,Santa's Midnight Ride,Fine European Glass,Deep blue is the perfect hue for Saint Nick's midnight ride. Donner - Dancer and Prancer look right at home leaping amongst a bevy of heavenly stars.,https://www.christopherradko.com/ProductInfo/1018955.aspx,https://www.christopherradko.com/images/products/1018955_M.jpg,In Stock,63.00,Christopher Radko,no
4027745,Christmas Confetti 12 Count 1.75" Decorated Rounds & Shapes,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Colors galore! A cheerful tree calls for a lot of color and sparkle.,https://www.christopherradko.com/ProductInfo/4027745.aspx,https://www.christopherradko.com/images/products/4027745_M.jpg,In Stock,18.95,Christopher Radko,no
4027743,Christmas Confetti 12 Count 1.75" Signature Flocked Ombre Tulips,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Take one look at their rich colors and elaborate inlays and you'll see this decor has a special je ne sais quoi.,https://www.christopherradko.com/ProductInfo/4027743.aspx,https://www.christopherradko.com/images/products/4027743_M.jpg,In Stock,21.95,Christopher Radko,no
1018902,Garland Christmas Tree,Fine European Glass,This unique Christmas tree showcases a sparkling garland of muted gold as well as multi-colored jewels to keep the season bright!,https://www.christopherradko.com/ProductInfo/1018902.aspx,https://www.christopherradko.com/images/products/1018902_M.jpg,In Stock,56.00,Christopher Radko,no
1019232,Rhythmic Christmas Wreath,Fine European Glass,For any music lover in your life - this wreath ornament has serious rhythm with stringed instruments and drum. And some sheet music thrown in for fun!,https://www.christopherradko.com/ProductInfo/1019232.aspx,https://www.christopherradko.com/images/products/1019232_M.jpg,In Stock,60.00,Christopher Radko,no
1018881,Forest Flyer,Fine European Glass,A pack of whimsical woodland animals take to a red and gold sled that overflows with gifts for the season. Can they catch Christmas before it's too late?,https://www.christopherradko.com/ProductInfo/1018881.aspx,https://www.christopherradko.com/images/products/1018881_M.jpg,In Stock,63.00,Christopher Radko,no
4027751,Christmas Confetti 6 Count 3.25" Signature Flocked Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.You couldn't ask for a more charming addition to your collection! Its unmatched whimsy will certainly be a crowd pleaser.,https://www.christopherradko.com/ProductInfo/4027751.aspx,https://www.christopherradko.com/images/products/4027751_M.jpg,In Stock,23.95,Christopher Radko,no
1020000,Terrific Train Track Tree,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Round and round - we go on the terrific train track! Spiraling down the rich branches of this evergreen Christmas tree. Which train car is your favorite?,https://www.christopherradko.com/ProductInfo/1020000.aspx,https://www.christopherradko.com/images/products/1020000_M.jpg,In Stock,76.00,Christopher Radko,no
1019760,An Old Fox Tail Gem,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This well-dressed fox is making his rounds - checking the streets for any lost gifts! His stylish Old-World garb tells an exciting tale of adventure and cleverness!,https://www.christopherradko.com/ProductInfo/1019760.aspx,https://www.christopherradko.com/images/products/1019760_M.jpg,In Stock,30.00,Christopher Radko,no
4027606,Christmas Confetti 2.5" 9c Decorated Rounds and Figures,Shiny Brite,A fanciful set of ornaments fit for Father Christmas himself. With classic ball ornaments and lovely complementary holiday figures - this is a collection to cherish for all time.,https://www.christopherradko.com/ProductInfo/4027606.aspx,https://www.christopherradko.com/images/products/4027606_M.jpg,In Stock,26.95,Christopher Radko,no
4027712,Holiday Splendor 12 Count 1.75" Decorated Rounds & Shapes,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.So Festive! The lovely patterns and colors of Christmas are here!,https://www.christopherradko.com/ProductInfo/4027712.aspx,https://www.christopherradko.com/images/products/4027712_M.jpg,In Stock,18.95,Christopher Radko,no
4027590,Holiday Splendor 18" 1000c Silver Tinsel,Shiny Brite,These shimmering silver strands will turn your Christmas castle into the most magical of tinsel towns.,https://www.christopherradko.com/ProductInfo/4027590.aspx,https://www.christopherradko.com/images/products/4027590_M.jpg,In Stock,7.95,Christopher Radko,no
1019733,It Ain't Heavy Gem,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This Old-World Santa is ready to carry all of his treasures! Dressed in his extravagant gown - you can't help but make him the talk of the town!,https://www.christopherradko.com/ProductInfo/1019733.aspx,https://www.christopherradko.com/images/products/1019733_M.jpg,In Stock,30.00,Christopher Radko,no
4027727,Holiday Splendor 13" Finial Stand With Reflectors,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.A fine finial indeed. Candy striped and bright - the perfect top for a fun and magical Christmas tree.,https://www.christopherradko.com/ProductInfo/4027727.aspx,https://www.christopherradko.com/images/products/4027727_M.jpg,In Stock,21.95,Christopher Radko,no
4027567,Holiday Splendor 2.5" 9c Decorated Rounds With Figures,Shiny Brite,Gather ‘round and add some flair - this Santa and snowman ornament set makes decorating a family affair!,https://www.christopherradko.com/ProductInfo/4027567.aspx,https://www.christopherradko.com/images/products/4027567_M.jpg,In Stock,26.95,Christopher Radko,no
4027754,Christmas Confetti 4 Count 4" Signature Flocked Tulips,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Are you on Santa's nice list? We hope so! You're not going to want to miss his delivery of these stunning one-of-a-kind ornaments.,https://www.christopherradko.com/ProductInfo/4027754.aspx,https://www.christopherradko.com/images/products/4027754_M.jpg,In Stock,27.95,Christopher Radko,no
1019658,A Santa Surprise,Fine European Glass,Who is that on the back of Dasher? It's Jolly Saint Nick! Hidden in perfectly wrapped Christmas boxes - Saint Nick takes a ride around the Christmas tree atop his trusty steed Dasher!,https://www.christopherradko.com/ProductInfo/1019658.aspx,https://www.christopherradko.com/images/products/1019658_M.jpg,In Stock,63.00,Christopher Radko,no
1019067,Fabulous Feline Flair,Fine European Glass,This cuddly kitty will surely bring a smile to your face - and the gift beneath his petite paws will keep you purring all the season long!,https://www.christopherradko.com/ProductInfo/1019067.aspx,https://www.christopherradko.com/images/products/1019067_M.jpg,In Stock,50.00,Christopher Radko,no
1019923,Stocking Full of Toys!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.What is your favorite toy? A toy soldier - doll - drum - toy horse or a surprise gift? This elegantly detailed stocking has a toy for everyone!,https://www.christopherradko.com/ProductInfo/1019923.aspx,https://www.christopherradko.com/images/products/1019923_M.jpg,In Stock,63.00,Christopher Radko,no
1019955,Holiday Rendezvous!,Fine European Glass,This snowy power couple is all dressed up for a fancy Christmas gala! Surrounded by a wreath of holly sprigs - they wish you a very Merry Christmas!,https://www.christopherradko.com/ProductInfo/1019955.aspx,https://www.christopherradko.com/images/products/1019955_M.jpg,In Stock,63.00,Christopher Radko,no
1019011,Stop Hounding Me!,Fine European Glass,If you're a dog lover - then this long-eared - shiny-snout stocking stuffer will hound you with its pedigree personality. There's nothing you can do but retrieve it for your very own!,https://www.christopherradko.com/ProductInfo/1019011.aspx,https://www.christopherradko.com/images/products/1019011_M.jpg,In Stock,56.00,Christopher Radko,no
4027734,Holiday Splendor 6 Count 3.5" Multi Reflector Tulips,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Oh - my eyes! I can’t help but look at these mesmerizing reflecting ornaments. A quintessential Shiny Brite motif.,https://www.christopherradko.com/ProductInfo/4027734.aspx,https://www.christopherradko.com/images/products/4027734_M.jpg,In Stock,25.95,Christopher Radko,no
4027618,Christmas Confetti 11.5" 1c Finial,Shiny Brite,This vibrant finial is so exquisite in both color and detail - don’t be surprised if all your guests ask where they can get one - too!,https://www.christopherradko.com/ProductInfo/4027618.aspx,https://www.christopherradko.com/images/products/4027618_M.jpg,In Stock,18.95,Christopher Radko,no
1019938,Memories of Christmas Wreath,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This holiday wreath is surely a star! It's beautifully decorated with all of your favorite Christmas icons!,https://www.christopherradko.com/ProductInfo/1019938.aspx,https://www.christopherradko.com/images/products/1019938_M.jpg,In Stock,63.00,Christopher Radko,no
4027597,Christmas Confetti 1.25" 20c Decorated Rounds,Shiny Brite,Chic and festive - these petite baubles deserve a spot among your most treasured trimmings.,https://www.christopherradko.com/ProductInfo/4027597.aspx,https://www.christopherradko.com/images/products/4027597_M.jpg,In Stock,17.95,Christopher Radko,no
1019477,Tinder Trove Tree,Fine European Glass,So many gifts - so many blessings. With candles lit and gold pearls streaming from limb to limb - this evergreen masterpiece will inspire the art of giving.,https://www.christopherradko.com/ProductInfo/1019477.aspx,https://www.christopherradko.com/images/products/1019477_M.jpg,In Stock,86.00,Christopher Radko,no
4027601,Christmas Confetti 1.75" 12c Decorated Rounds and Shapes,Shiny Brite,One part delicate - two parts enchanting - this stunning set of decorations will quickly become your favorite to unpack each holiday season.,https://www.christopherradko.com/ProductInfo/4027601.aspx,https://www.christopherradko.com/images/products/4027601_M.jpg,In Stock,18.95,Christopher Radko,no
4027626,Christmas Confetti 7" 3c Figure Icicles,Shiny Brite,As cute as they are colorful - you’ll fall in love with these icicles topped with classic holiday icons!,https://www.christopherradko.com/ProductInfo/4027626.aspx,https://www.christopherradko.com/images/products/4027626_M.jpg,In Stock,29.95,Christopher Radko,no
4027603,Christmas Confetti 2.5" 9c Signature Flocked,Shiny Brite,Lavish your tree with an exceptional set of bright trinkets that shimmer and shine.,https://www.christopherradko.com/ProductInfo/4027603.aspx,https://www.christopherradko.com/images/products/4027603_M.jpg,In Stock,20.95,Christopher Radko,no
1019779,Shiny Brite Shenanigans,Fine European Glass,This item is available for pre-order and will be shipping in the spring.What is that we see? A Shiny Brite ornament tree? What fabulous colors and reflections! Santa has an eye for design!,https://www.christopherradko.com/ProductInfo/1019779.aspx,https://www.christopherradko.com/images/products/1019779_M.jpg,In Stock,63.00,Christopher Radko,no
4027767,Holiday Splendor 3 Count 7" Figure Icicles,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Our icicle figurines are a showstopper on any tree! Decorated with our beloved Christmas characters.,https://www.christopherradko.com/ProductInfo/4027767.aspx,https://www.christopherradko.com/images/products/4027767_M.jpg,In Stock,29.95,Christopher Radko,no
1019965,Golden Prayer,Fine European Glass,This item is available for pre-order and will be shipping in the Spring.This golden and white church is what dreams are made of! Simple yet elegant white Christmas trees surround this peaceful place of prayer!,https://www.christopherradko.com/ProductInfo/1019965.aspx,https://www.christopherradko.com/images/products/1019965_M.jpg,In Stock,70.00,Christopher Radko,no
1019663,Fabulously Fishy Gem,Fine European Glass,This jazzy girl is decked out in colorful splendor for the holidays! Follow her on an adventure under the sea - full of vibrant patterns and exciting fish!,https://www.christopherradko.com/ProductInfo/1019663.aspx,https://www.christopherradko.com/images/products/1019663_M.jpg,In Stock,30.00,Christopher Radko,no
4027617,Christmas Confetti 13" 1c Finial Stand With Reflector,Shiny Brite,Could this splendid finial be the crown jewel of your collection? We wouldn’t be surprised! On a mantle or tabletop - it’s sure to delight.,https://www.christopherradko.com/ProductInfo/4027617.aspx,https://www.christopherradko.com/images/products/4027617_M.jpg,In Stock,21.95,Christopher Radko,no
1019182,Hot Diggity Dog Little Gem,Fine European Glass,If this chili dog doesn't get your mouth watering - try something else on the menu. Just don't eat it all in one bite!,https://www.christopherradko.com/ProductInfo/1019182.aspx,https://www.christopherradko.com/images/products/1019182_M.jpg,In Stock,30.00,Christopher Radko,no
1018551,No Coal Here!,Fine European Glass,Whether you’re beseeching Santa or simply stating the obvious - we hope you get what you wish for this holiday season! This ornament will remind Santa that he doesn't need to dole out the coal for anyone in your house.,https://www.christopherradko.com/ProductInfo/1018551.aspx,https://www.christopherradko.com/images/products/1018551_M.jpg,In Stock,60.00,Christopher Radko,no
1020023,Dapper Duckling,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Oh - what a dapper duckling! Daniel the duckling is inviting all the baby boys and girls to his party! Get ready to party in style with rattles and milk bottles!,https://www.christopherradko.com/ProductInfo/1020023.aspx,https://www.christopherradko.com/images/products/1020023_M.jpg,In Stock,56.00,Christopher Radko,no
1019901,Doggity Dachshund,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This doggy Dachshund is dressed in his Christmas best to deliver bones to all his friends! "Woof - woof" who has been a good dog?,https://www.christopherradko.com/ProductInfo/1019901.aspx,https://www.christopherradko.com/images/products/1019901_M.jpg,In Stock,56.00,Christopher Radko,no
1020024,Ribbon Wrapped Cypress Tree!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Divinely decorated - this Christmas tree shows off a beautiful sparkle with hand-picked ornaments! Gifts are wrapped and placed under this lovely evergreen tree waiting to be opened on Christmas morning.,https://www.christopherradko.com/ProductInfo/1020024.aspx,https://www.christopherradko.com/images/products/1020024_M.jpg,In Stock,80.00,Christopher Radko,no
4027710,Holiday Splendor 12 Count 1.75" Signature Flocked Tulips & Rounds,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Decorate this year with a classic Christmas look. These retro inspired designs are sure to be your favorite ornament set.,https://www.christopherradko.com/ProductInfo/4027710.aspx,https://www.christopherradko.com/images/products/4027710_M.jpg,In Stock,20.95,Christopher Radko,no
1019670,Christmas Cottage,Fine European Glass,This item is available for pre-order and will be shipping in the Spring.A quaint cottage sits deep in the forest with a pleasing Christmas tree and wreath set up for all visitors to enjoy at the front door. Santa sneaks down the chimney with care - bringing toys to all the children who live there!,https://www.christopherradko.com/ProductInfo/1019670.aspx,https://www.christopherradko.com/images/products/1019670_M.jpg,In Stock,70.00,Christopher Radko,no
4026903,Holiday Splendor 4-Pc 5'' Bird Clips,Shiny Brite,Adorn the evergreen branches of your Christmas tree with these elegant swan shapes in classic holiday colors!,https://www.christopherradko.com/ProductInfo/4026903.aspx,https://www.christopherradko.com/images/products/4026903_M.jpg,In Stock,26.95,Christopher Radko,no
1019460,Star Power!,Fine European Glass,This galaxy embellished wreath isn't spacing out - it's simply reaching for the stars!,https://www.christopherradko.com/ProductInfo/1019460.aspx,https://www.christopherradko.com/images/products/1019460_M.jpg,In Stock,66.00,Christopher Radko,no
4027619,Christmas Confetti 7" 4c Tulips With Reflectors,Shiny Brite,Make room for new trimmings! This set of one-of-a-kind adornments will add that special something to your tree all season long.,https://www.christopherradko.com/ProductInfo/4027619.aspx,https://www.christopherradko.com/images/products/4027619_M.jpg,In Stock,27.95,Christopher Radko,no
1018753,Just Add Water Little Gem,Fine European Glass,A toy boat on wheels makes for a nautically Merry Christmas! It's a totally see-worthy ornament with its beautifully hand-painted red - white - blue and gold design.,https://www.christopherradko.com/ProductInfo/1018753.aspx,https://www.christopherradko.com/images/products/1018753_M.jpg,In Stock,30.00,Christopher Radko,no
1019448,Bathed In Color,Fine European Glass,A jelly bean bath in a spectrum of color keeps this yellow ducky afloat. His winter pond must be frozen over!,https://www.christopherradko.com/ProductInfo/1019448.aspx,https://www.christopherradko.com/images/products/1019448_M.jpg,In Stock,50.00,Christopher Radko,no
4027723,Holiday Splendor 3 Count 4" Swan Clips,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Perched on a tree you can find our elegant swan ornaments - welcoming in the joy of Christmas.,https://www.christopherradko.com/ProductInfo/4027723.aspx,https://www.christopherradko.com/images/products/4027723_M.jpg,In Stock,29.95,Christopher Radko,no
1019953,Fierce Feline,Fine European Glass,This majestic tiger peeks through a thorny red rosebud bush so he can keep an eye on your Christmas tree! What a lovely surprise!,https://www.christopherradko.com/ProductInfo/1019953.aspx,https://www.christopherradko.com/images/products/1019953_M.jpg,In Stock,60.00,Christopher Radko,no
4027568,Holiday Splendor 3.25" 6c Signature Flocked,Shiny Brite,Jack Frost surely paid these ornaments a visit! Classic ball style decorations in vivid red and greens with a touch of frost makes these collectables a must.,https://www.christopherradko.com/ProductInfo/4027568.aspx,https://www.christopherradko.com/images/products/4027568_M.jpg,In Stock,23.95,Christopher Radko,no
4026834,Vintage Celebration 8" 12 Count Mixed Metal Diamond Icicles,Shiny Brite,These pastel-colored icicles catch the light better than the real thing! Just think what joy they'll bring when they're twirling on the branches of your Christmas tree.,https://www.christopherradko.com/ProductInfo/4026834.aspx,https://www.christopherradko.com/images/products/4026834_M.jpg,In Stock,19.95,Christopher Radko,no
4027653,Vintage Celebration 7" 4c Tulips With Reflectors,Shiny Brite,Baby - it’s cold outside! Cozy up by the fire and admire these vibrant ornaments glimmering on your tree.,https://www.christopherradko.com/ProductInfo/4027653.aspx,https://www.christopherradko.com/images/products/4027653_M.jpg,In Stock,27.95,Christopher Radko,no
4027656,Vintage Celebration 7" 1c Shape,Shiny Brite,It’s not every day you get to display your cherished Christmas décor. Make your holiday special with this timeless ornament featuring brilliant colors and the finest of details.,https://www.christopherradko.com/ProductInfo/4027656.aspx,https://www.christopherradko.com/images/products/4027656_M.jpg,In Stock,12.95,Christopher Radko,no
1018889,The Star of the Show,Fine European Glass,Although this lush evergreen has a bright base of red and gold - it's the star at the top that really steals the show!,https://www.christopherradko.com/ProductInfo/1018889.aspx,https://www.christopherradko.com/images/products/1018889_M.jpg,In Stock,40.00,Christopher Radko,no
4027659,Vintage Celebration 7" 1c Shape,Shiny Brite,A toast to true artistry and delicate details! Will this vintage-inspired ornament be part of your treasured collection?,https://www.christopherradko.com/ProductInfo/4027659.aspx,https://www.christopherradko.com/images/products/4027659_M.jpg,In Stock,12.95,Christopher Radko,no
1018915,Stocked Sock,Fine European Glass,With its simple yet dazzling design - this crimson stocking serves as a Christmas cornucopia when it's stocked with brightly wrapped presents!,https://www.christopherradko.com/ProductInfo/1018915.aspx,https://www.christopherradko.com/images/products/1018915_M.jpg,In Stock,40.00,Christopher Radko,no
4027640,Vintage Celebration 3.25" 6c Decorated Rounds With Reflectors,Shiny Brite,Lavish your tree in elegant ball ornaments with ornate design beyond compare. These magical decorations are sure to be cherished for years to come.,https://www.christopherradko.com/ProductInfo/4027640.aspx,https://www.christopherradko.com/images/products/4027640_M.jpg,In Stock,27.95,Christopher Radko,no
1019381,An Eye for Detail,Fine European Glass,Of course - Santa has an eye for the finer things - especially when decorating the tree. Just look at his choice of spectacular ornaments picked exquisitely for all to see.,https://www.christopherradko.com/ProductInfo/1019381.aspx,https://www.christopherradko.com/images/products/1019381_M.jpg,In Stock,40.00,Christopher Radko,no
1019887,Classic Country Stocking,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This classic stocking is here to welcome the 2019 holiday! A lovely red tartan pattern adorned with classic red buttons make up this stocking. Pinecones and a few sprigs holly crown this classic Christmas décor!,https://www.christopherradko.com/ProductInfo/1019887.aspx,https://www.christopherradko.com/images/products/1019887_M.jpg,In Stock,43.00,Christopher Radko,no
